Index,Stock,Stock Id,Weight
SPX Index,AON UN,AON,#N/A N/A
SPX Index,AOS UN,AOS,#N/A N/A
SPX Index,APA UN,APA,#N/A N/A
SPX Index,APC UN,APC,#N/A N/A
SPX Index,APD UN,APD,#N/A N/A
SPX Index,APH UN,APH,#N/A N/A
SPX Index,APTV UN,APTV,#N/A N/A
SPX Index,ARE UN,ARE,#N/A N/A
SPX Index,ARNC UN,ARNC,#N/A N/A
SPX Index,ATVI UW,ATVI,#N/A N/A
SPX Index,AVB UN,AVB,#N/A N/A
SPX Index,AVGO UW,AVGO,#N/A N/A
SPX Index,AVY UN,AVY,#N/A N/A
SPX Index,AWK UN,AWK,#N/A N/A
SPX Index,AXP UN,AXP,#N/A N/A
SPX Index,AZO UN,AZO,#N/A N/A
SPX Index,BA UN,BA,#N/A N/A
SPX Index,BAC UN,BAC,#N/A N/A
SPX Index,BAX UN,BAX,#N/A N/A
SPX Index,BBT UN,BBT,#N/A N/A
SPX Index,BBY UN,BBY,#N/A N/A
SPX Index,BDX UN,BDX,#N/A N/A
SPX Index,BEN UN,BEN,#N/A N/A
SPX Index,BF/B UN,BF/B,#N/A N/A
SPX Index,BHF UW,BHF,#N/A N/A
SPX Index,BHGE UN,BHGE,#N/A N/A
SPX Index,BIIB UW,BIIB,#N/A N/A
SPX Index,BK UN,BK,#N/A N/A
SPX Index,BKNG UW,BKNG,#N/A N/A
SPX Index,BLK UN,BLK,#N/A N/A
SPX Index,BLL UN,BLL,#N/A N/A
SPX Index,BMY UN,BMY,#N/A N/A
SPX Index,BR UN,BR,#N/A N/A
SPX Index,BRK/B UN,BRK/B,#N/A N/A
SPX Index,BSX UN,BSX,#N/A N/A
SPX Index,BWA UN,BWA,#N/A N/A
SPX Index,BXP UN,BXP,#N/A N/A
SPX Index,C UN,C,#N/A N/A
SPX Index,CA UW,CA,#N/A N/A
SPX Index,CAG UN,CAG,#N/A N/A
SPX Index,CAH UN,CAH,#N/A N/A
SPX Index,CAT UN,CAT,#N/A N/A
SPX Index,CB UN,CB,#N/A N/A
SPX Index,CBOE UF,CBOE,#N/A N/A
SPX Index,CBRE UN,CBRE,#N/A N/A
SPX Index,CBS UN,CBS,#N/A N/A
SPX Index,CCI UN,CCI,#N/A N/A
SPX Index,CCL UN,CCL,#N/A N/A
SPX Index,CDNS UW,CDNS,#N/A N/A
SPX Index,CELG UW,CELG,#N/A N/A
SPX Index,CERN UW,CERN,#N/A N/A
SPX Index,CF UN,CF,#N/A N/A
SPX Index,CFG UN,CFG,#N/A N/A
SPX Index,CHD UN,CHD,#N/A N/A
SPX Index,CHRW UW,CHRW,#N/A N/A
SPX Index,CHTR UW,CHTR,#N/A N/A
SPX Index,CI UN,CI,#N/A N/A
SPX Index,CINF UW,CINF,#N/A N/A
SPX Index,CL UN,CL,#N/A N/A
SPX Index,CLX UN,CLX,#N/A N/A
SPX Index,CMA UN,CMA,#N/A N/A
SPX Index,CMCSA UW,CMCSA,#N/A N/A
SPX Index,CME UW,CME,#N/A N/A
SPX Index,CMG UN,CMG,#N/A N/A
SPX Index,CMI UN,CMI,#N/A N/A
SPX Index,CMS UN,CMS,#N/A N/A
SPX Index,CNC UN,CNC,#N/A N/A
SPX Index,CNP UN,CNP,#N/A N/A
SPX Index,COF UN,COF,#N/A N/A
SPX Index,COG UN,COG,#N/A N/A
SPX Index,COL UN,COL,#N/A N/A
SPX Index,COO UN,COO,#N/A N/A
SPX Index,COP UN,COP,#N/A N/A
SPX Index,COST UW,COST,#N/A N/A
SPX Index,COTY UN,COTY,#N/A N/A
SPX Index,CPB UN,CPB,#N/A N/A
SPX Index,CPRT UW,CPRT,#N/A N/A
SPX Index,CRM UN,CRM,#N/A N/A
SPX Index,CSCO UW,CSCO,#N/A N/A
SPX Index,CSX UW,CSX,#N/A N/A
SPX Index,CTAS UW,CTAS,#N/A N/A
SPX Index,CTL UN,CTL,#N/A N/A
SPX Index,CTSH UW,CTSH,#N/A N/A
SPX Index,CTXS UW,CTXS,#N/A N/A
SPX Index,CVS UN,CVS,#N/A N/A
SPX Index,CVX UN,CVX,#N/A N/A
SPX Index,CXO UN,CXO,#N/A N/A
SPX Index,D UN,D,#N/A N/A
SPX Index,DAL UN,DAL,#N/A N/A
SPX Index,DE UN,DE,#N/A N/A
SPX Index,DFS UN,DFS,#N/A N/A
SPX Index,DG UN,DG,#N/A N/A
SPX Index,DGX UN,DGX,#N/A N/A
SPX Index,DHI UN,DHI,#N/A N/A
SPX Index,DHR UN,DHR,#N/A N/A
SPX Index,DIS UN,DIS,#N/A N/A
SPX Index,DISCA UW,DISCA,#N/A N/A
SPX Index,DISCK UW,DISCK,#N/A N/A
SPX Index,DISH UW,DISH,#N/A N/A
SPX Index,DLR UN,DLR,#N/A N/A
SPX Index,DLTR UW,DLTR,#N/A N/A
SPX Index,DOV UN,DOV,#N/A N/A
SPX Index,DRE UN,DRE,#N/A N/A
SPX Index,DRI UN,DRI,#N/A N/A
SPX Index,DTE UN,DTE,#N/A N/A
SPX Index,DUK UN,DUK,#N/A N/A
SPX Index,DVA UN,DVA,#N/A N/A
SPX Index,DVN UN,DVN,#N/A N/A
SPX Index,DWDP UN,DWDP,#N/A N/A
SPX Index,DXC UN,DXC,#N/A N/A
SPX Index,EA UW,EA,#N/A N/A
SPX Index,EBAY UW,EBAY,#N/A N/A
SPX Index,ECL UN,ECL,#N/A N/A
SPX Index,ED UN,ED,#N/A N/A
SPX Index,EFX UN,EFX,#N/A N/A
SPX Index,EIX UN,EIX,#N/A N/A
SPX Index,EL UN,EL,#N/A N/A
SPX Index,EMN UN,EMN,#N/A N/A
SPX Index,EMR UN,EMR,#N/A N/A
SPX Index,EOG UN,EOG,#N/A N/A
SPX Index,EQIX UW,EQIX,#N/A N/A
SPX Index,EQR UN,EQR,#N/A N/A
SPX Index,EQT UN,EQT,#N/A N/A
SPX Index,ES UN,ES,#N/A N/A
SPX Index,ESRX UW,ESRX,#N/A N/A
SPX Index,ESS UN,ESS,#N/A N/A
SPX Index,ETFC UW,ETFC,#N/A N/A
SPX Index,ETN UN,ETN,#N/A N/A
SPX Index,ETR UN,ETR,#N/A N/A
SPX Index,EVHC UN,EVHC,#N/A N/A
SPX Index,EVRG UN,EVRG,#N/A N/A
SPX Index,EW UN,EW,#N/A N/A
SPX Index,EXC UN,EXC,#N/A N/A
SPX Index,EXPD UW,EXPD,#N/A N/A
SPX Index,EXPE UW,EXPE,#N/A N/A
SPX Index,EXR UN,EXR,#N/A N/A
SPX Index,F UN,F,#N/A N/A
SPX Index,FAST UW,FAST,#N/A N/A
SPX Index,FB UW,FB,#N/A N/A
SPX Index,FBHS UN,FBHS,#N/A N/A
SPX Index,FCX UN,FCX,#N/A N/A
SPX Index,FDX UN,FDX,#N/A N/A
SPX Index,FE UN,FE,#N/A N/A
SPX Index,FFIV UW,FFIV,#N/A N/A
SPX Index,FIS UN,FIS,#N/A N/A
SPX Index,FISV UW,FISV,#N/A N/A
SPX Index,FITB UW,FITB,#N/A N/A
SPX Index,FL UN,FL,#N/A N/A
SPX Index,FLIR UW,FLIR,#N/A N/A
SPX Index,FLR UN,FLR,#N/A N/A
SPX Index,FLS UN,FLS,#N/A N/A
SPX Index,FLT UN,FLT,#N/A N/A
SPX Index,FMC UN,FMC,#N/A N/A
SPX Index,FOX UW,FOX,#N/A N/A
SPX Index,FOXA UW,FOXA,#N/A N/A
SPX Index,FRT UN,FRT,#N/A N/A
SPX Index,FTI UN,FTI,#N/A N/A
SPX Index,FTV UN,FTV,#N/A N/A
SPX Index,GD UN,GD,#N/A N/A
SPX Index,GE UN,GE,#N/A N/A
SPX Index,GILD UW,GILD,#N/A N/A
SPX Index,GIS UN,GIS,#N/A N/A
SPX Index,GLW UN,GLW,#N/A N/A
SPX Index,GM UN,GM,#N/A N/A
SPX Index,GOOG UW,GOOG,#N/A N/A
SPX Index,GOOGL UW,GOOGL,#N/A N/A
SPX Index,GPC UN,GPC,#N/A N/A
SPX Index,GPN UN,GPN,#N/A N/A
SPX Index,GPS UN,GPS,#N/A N/A
SPX Index,GRMN UW,GRMN,#N/A N/A
SPX Index,GS UN,GS,#N/A N/A
SPX Index,GT UW,GT,#N/A N/A
SPX Index,GWW UN,GWW,#N/A N/A
SPX Index,HAL UN,HAL,#N/A N/A
SPX Index,HAS UW,HAS,#N/A N/A
SPX Index,HBAN UW,HBAN,#N/A N/A
SPX Index,HBI UN,HBI,#N/A N/A
SPX Index,HCA UN,HCA,#N/A N/A
SPX Index,HCP UN,HCP,#N/A N/A
SPX Index,HD UN,HD,#N/A N/A
SPX Index,HES UN,HES,#N/A N/A
SPX Index,HFC UN,HFC,#N/A N/A
SPX Index,HIG UN,HIG,#N/A N/A
SPX Index,HII UN,HII,#N/A N/A
SPX Index,HLT UN,HLT,#N/A N/A
SPX Index,HOG UN,HOG,#N/A N/A
SPX Index,HOLX UW,HOLX,#N/A N/A
SPX Index,HON UN,HON,#N/A N/A
SPX Index,HP UN,HP,#N/A N/A
SPX Index,HPE UN,HPE,#N/A N/A
SPX Index,HPQ UN,HPQ,#N/A N/A
SPX Index,HRB UN,HRB,#N/A N/A
SPX Index,HRL UN,HRL,#N/A N/A
SPX Index,HRS UN,HRS,#N/A N/A
SPX Index,HSIC UW,HSIC,#N/A N/A
SPX Index,HST UN,HST,#N/A N/A
SPX Index,HSY UN,HSY,#N/A N/A
SPX Index,HUM UN,HUM,#N/A N/A
SPX Index,IBM UN,IBM,#N/A N/A
SPX Index,ICE UN,ICE,#N/A N/A
SPX Index,IDXX UW,IDXX,#N/A N/A
SPX Index,IFF UN,IFF,#N/A N/A
SPX Index,ILMN UW,ILMN,#N/A N/A
SPX Index,INCY UW,INCY,#N/A N/A
SPX Index,INFO UW,INFO,#N/A N/A
SPX Index,INTC UW,INTC,#N/A N/A
SPX Index,INTU UW,INTU,#N/A N/A
SPX Index,IP UN,IP,#N/A N/A
SPX Index,IPG UN,IPG,#N/A N/A
SPX Index,IPGP UW,IPGP,#N/A N/A
SPX Index,IQV UN,IQV,#N/A N/A
SPX Index,IR UN,IR,#N/A N/A
SPX Index,IRM UN,IRM,#N/A N/A
SPX Index,ISRG UW,ISRG,#N/A N/A
SPX Index,IT UN,IT,#N/A N/A
SPX Index,ITW UN,ITW,#N/A N/A
SPX Index,IVZ UN,IVZ,#N/A N/A
SPX Index,JBHT UW,JBHT,#N/A N/A
SPX Index,JCI UN,JCI,#N/A N/A
SPX Index,JEC UN,JEC,#N/A N/A
SPX Index,JEF UN,JEF,#N/A N/A
SPX Index,JNJ UN,JNJ,#N/A N/A
SPX Index,JNPR UN,JNPR,#N/A N/A
SPX Index,JPM UN,JPM,#N/A N/A
SPX Index,JWN UN,JWN,#N/A N/A
SPX Index,K UN,K,#N/A N/A
SPX Index,KEY UN,KEY,#N/A N/A
SPX Index,KHC UW,KHC,#N/A N/A
SPX Index,KIM UN,KIM,#N/A N/A
SPX Index,KLAC UW,KLAC,#N/A N/A
SPX Index,KMB UN,KMB,#N/A N/A
SPX Index,KMI UN,KMI,#N/A N/A
SPX Index,KMX UN,KMX,#N/A N/A
SPX Index,KO UN,KO,#N/A N/A
SPX Index,KORS UN,KORS,#N/A N/A
SPX Index,KR UN,KR,#N/A N/A
SPX Index,KSS UN,KSS,#N/A N/A
SPX Index,KSU UN,KSU,#N/A N/A
SPX Index,L UN,L,#N/A N/A
SPX Index,LB UN,LB,#N/A N/A
SPX Index,LEG UN,LEG,#N/A N/A
SPX Index,LEN UN,LEN,#N/A N/A
SPX Index,LH UN,LH,#N/A N/A
SPX Index,LKQ UW,LKQ,#N/A N/A
SPX Index,LLL UN,LLL,#N/A N/A
SPX Index,LLY UN,LLY,#N/A N/A
SPX Index,LMT UN,LMT,#N/A N/A
SPX Index,LNC UN,LNC,#N/A N/A
SPX Index,LNT UN,LNT,#N/A N/A
SPX Index,LOW UN,LOW,#N/A N/A
SPX Index,LRCX UW,LRCX,#N/A N/A
SPX Index,LUV UN,LUV,#N/A N/A
SPX Index,LYB UN,LYB,#N/A N/A
SPX Index,M UN,M,#N/A N/A
SPX Index,MA UN,MA,#N/A N/A
SPX Index,MAA UN,MAA,#N/A N/A
SPX Index,MAC UN,MAC,#N/A N/A
SPX Index,MAR UW,MAR,#N/A N/A
SPX Index,MAS UN,MAS,#N/A N/A
SPX Index,MAT UW,MAT,#N/A N/A
SPX Index,MCD UN,MCD,#N/A N/A
SPX Index,MCHP UW,MCHP,#N/A N/A
SPX Index,MCK UN,MCK,#N/A N/A
SPX Index,MCO UN,MCO,#N/A N/A
SPX Index,MDLZ UW,MDLZ,#N/A N/A
SPX Index,MDT UN,MDT,#N/A N/A
SPX Index,MET UN,MET,#N/A N/A
SPX Index,MGM UN,MGM,#N/A N/A
SPX Index,MHK UN,MHK,#N/A N/A
SPX Index,MKC UN,MKC,#N/A N/A
SPX Index,MLM UN,MLM,#N/A N/A
SPX Index,MMC UN,MMC,#N/A N/A
SPX Index,MMM UN,MMM,#N/A N/A
SPX Index,MNST UW,MNST,#N/A N/A
SPX Index,MO UN,MO,#N/A N/A
SPX Index,MOS UN,MOS,#N/A N/A
SPX Index,MPC UN,MPC,#N/A N/A
SPX Index,MRK UN,MRK,#N/A N/A
SPX Index,MRO UN,MRO,#N/A N/A
SPX Index,MS UN,MS,#N/A N/A
SPX Index,MSCI UN,MSCI,#N/A N/A
SPX Index,MSFT UW,MSFT,#N/A N/A
SPX Index,MSI UN,MSI,#N/A N/A
SPX Index,MTB UN,MTB,#N/A N/A
SPX Index,MTD UN,MTD,#N/A N/A
SPX Index,MU UW,MU,#N/A N/A
SPX Index,MYL UW,MYL,#N/A N/A
SPX Index,NBL UN,NBL,#N/A N/A
SPX Index,NCLH UN,NCLH,#N/A N/A
SPX Index,NDAQ UW,NDAQ,#N/A N/A
SPX Index,NEE UN,NEE,#N/A N/A
SPX Index,NEM UN,NEM,#N/A N/A
SPX Index,NFLX UW,NFLX,#N/A N/A
SPX Index,NFX UN,NFX,#N/A N/A
SPX Index,NI UN,NI,#N/A N/A
SPX Index,NKE UN,NKE,#N/A N/A
SPX Index,NKTR UW,NKTR,#N/A N/A
SPX Index,NLSN UN,NLSN,#N/A N/A
SPX Index,NOC UN,NOC,#N/A N/A
SPX Index,NOV UN,NOV,#N/A N/A
SPX Index,NRG UN,NRG,#N/A N/A
SPX Index,NSC UN,NSC,#N/A N/A
SPX Index,NTAP UW,NTAP,#N/A N/A
SPX Index,NTRS UW,NTRS,#N/A N/A
SPX Index,NUE UN,NUE,#N/A N/A
SPX Index,NVDA UW,NVDA,#N/A N/A
SPX Index,NWL UN,NWL,#N/A N/A
SPX Index,NWS UW,NWS,#N/A N/A
SPX Index,NWSA UW,NWSA,#N/A N/A
SPX Index,O UN,O,#N/A N/A
SPX Index,OKE UN,OKE,#N/A N/A
SPX Index,OMC UN,OMC,#N/A N/A
SPX Index,ORCL UN,ORCL,#N/A N/A
SPX Index,ORLY UW,ORLY,#N/A N/A
SPX Index,OXY UN,OXY,#N/A N/A
SPX Index,PAYX UW,PAYX,#N/A N/A
SPX Index,PBCT UW,PBCT,#N/A N/A
SPX Index,PCAR UW,PCAR,#N/A N/A
SPX Index,PCG UN,PCG,#N/A N/A
SPX Index,PEG UN,PEG,#N/A N/A
SPX Index,PEP UW,PEP,#N/A N/A
SPX Index,PFE UN,PFE,#N/A N/A
SPX Index,PFG UW,PFG,#N/A N/A
SPX Index,PG UN,PG,#N/A N/A
SPX Index,PGR UN,PGR,#N/A N/A
SPX Index,PH UN,PH,#N/A N/A
SPX Index,PHM UN,PHM,#N/A N/A
SPX Index,PKG UN,PKG,#N/A N/A
SPX Index,PKI UN,PKI,#N/A N/A
SPX Index,PLD UN,PLD,#N/A N/A
SPX Index,PM UN,PM,#N/A N/A
SPX Index,PNC UN,PNC,#N/A N/A
SPX Index,PNR UN,PNR,#N/A N/A
SPX Index,PNW UN,PNW,#N/A N/A
SPX Index,PPG UN,PPG,#N/A N/A
SPX Index,PPL UN,PPL,#N/A N/A
SPX Index,PRGO UN,PRGO,#N/A N/A
SPX Index,PRU UN,PRU,#N/A N/A
SPX Index,PSA UN,PSA,#N/A N/A
SPX Index,PSX UN,PSX,#N/A N/A
SPX Index,PVH UN,PVH,#N/A N/A
SPX Index,PWR UN,PWR,#N/A N/A
SPX Index,PX UN,PX,#N/A N/A
SPX Index,PXD UN,PXD,#N/A N/A
SPX Index,PYPL UW,PYPL,#N/A N/A
SPX Index,QCOM UW,QCOM,#N/A N/A
SPX Index,QRVO UW,QRVO,#N/A N/A
SPX Index,RCL UN,RCL,#N/A N/A
SPX Index,RE UN,RE,#N/A N/A
SPX Index,REG UN,REG,#N/A N/A
SPX Index,REGN UW,REGN,#N/A N/A
SPX Index,RF UN,RF,#N/A N/A
SPX Index,RHI UN,RHI,#N/A N/A
SPX Index,RHT UN,RHT,#N/A N/A
SPX Index,RJF UN,RJF,#N/A N/A
SPX Index,RL UN,RL,#N/A N/A
SPX Index,RMD UN,RMD,#N/A N/A
SPX Index,ROK UN,ROK,#N/A N/A
SPX Index,ROP UN,ROP,#N/A N/A
SPX Index,ROST UW,ROST,#N/A N/A
SPX Index,RSG UN,RSG,#N/A N/A
SPX Index,RTN UN,RTN,#N/A N/A
SPX Index,SBAC UW,SBAC,#N/A N/A
SPX Index,SBUX UW,SBUX,#N/A N/A
SPX Index,SCG UN,SCG,#N/A N/A
SPX Index,SCHW UN,SCHW,#N/A N/A
SPX Index,SEE UN,SEE,#N/A N/A
SPX Index,SHW UN,SHW,#N/A N/A
SPX Index,SIVB UW,SIVB,#N/A N/A
SPX Index,SJM UN,SJM,#N/A N/A
SPX Index,SLB UN,SLB,#N/A N/A
SPX Index,SLG UN,SLG,#N/A N/A
SPX Index,SNA UN,SNA,#N/A N/A
SPX Index,SNPS UW,SNPS,#N/A N/A
SPX Index,SO UN,SO,#N/A N/A
SPX Index,SPG UN,SPG,#N/A N/A
SPX Index,SPGI UN,SPGI,#N/A N/A
SPX Index,SRCL UW,SRCL,#N/A N/A
SPX Index,SRE UN,SRE,#N/A N/A
SPX Index,STI UN,STI,#N/A N/A
SPX Index,STT UN,STT,#N/A N/A
SPX Index,STX UW,STX,#N/A N/A
SPX Index,STZ UN,STZ,#N/A N/A
SPX Index,SWK UN,SWK,#N/A N/A
SPX Index,SWKS UW,SWKS,#N/A N/A
SPX Index,SYF UN,SYF,#N/A N/A
SPX Index,SYK UN,SYK,#N/A N/A
SPX Index,SYMC UW,SYMC,#N/A N/A
SPX Index,SYY UN,SYY,#N/A N/A
SPX Index,T UN,T,#N/A N/A
SPX Index,TAP UN,TAP,#N/A N/A
SPX Index,TDG UN,TDG,#N/A N/A
SPX Index,TEL UN,TEL,#N/A N/A
SPX Index,TGT UN,TGT,#N/A N/A
SPX Index,TIF UN,TIF,#N/A N/A
SPX Index,TJX UN,TJX,#N/A N/A
SPX Index,TMK UN,TMK,#N/A N/A
SPX Index,TMO UN,TMO,#N/A N/A
SPX Index,TPR UN,TPR,#N/A N/A
SPX Index,TRIP UW,TRIP,#N/A N/A
SPX Index,TROW UW,TROW,#N/A N/A
SPX Index,TRV UN,TRV,#N/A N/A
SPX Index,TSCO UW,TSCO,#N/A N/A
SPX Index,TSN UN,TSN,#N/A N/A
SPX Index,TSS UN,TSS,#N/A N/A
SPX Index,TTWO UW,TTWO,#N/A N/A
SPX Index,TWTR UN,TWTR,#N/A N/A
SPX Index,TXN UW,TXN,#N/A N/A
SPX Index,TXT UN,TXT,#N/A N/A
SPX Index,UA UN,UA,#N/A N/A
SPX Index,UAA UN,UAA,#N/A N/A
SPX Index,UAL UW,UAL,#N/A N/A
SPX Index,UDR UN,UDR,#N/A N/A
SPX Index,UHS UN,UHS,#N/A N/A
SPX Index,ULTA UW,ULTA,#N/A N/A
SPX Index,UNH UN,UNH,#N/A N/A
SPX Index,UNM UN,UNM,#N/A N/A
SPX Index,UNP UN,UNP,#N/A N/A
SPX Index,UPS UN,UPS,#N/A N/A
SPX Index,URI UN,URI,#N/A N/A
SPX Index,USB UN,USB,#N/A N/A
SPX Index,UTX UN,UTX,#N/A N/A
SPX Index,V UN,V,#N/A N/A
SPX Index,VAR UN,VAR,#N/A N/A
SPX Index,VFC UN,VFC,#N/A N/A
SPX Index,VIAB UW,VIAB,#N/A N/A
SPX Index,VLO UN,VLO,#N/A N/A
SPX Index,VMC UN,VMC,#N/A N/A
SPX Index,VNO UN,VNO,#N/A N/A
SPX Index,VRSK UW,VRSK,#N/A N/A
SPX Index,VRSN UW,VRSN,#N/A N/A
SPX Index,VRTX UW,VRTX,#N/A N/A
SPX Index,VTR UN,VTR,#N/A N/A
SPX Index,VZ UN,VZ,#N/A N/A
SPX Index,WAT UN,WAT,#N/A N/A
SPX Index,WBA UW,WBA,#N/A N/A
SPX Index,WCG UN,WCG,#N/A N/A
SPX Index,WDC UW,WDC,#N/A N/A
SPX Index,WEC UN,WEC,#N/A N/A
SPX Index,WELL UN,WELL,#N/A N/A
SPX Index,WFC UN,WFC,#N/A N/A
SPX Index,WHR UN,WHR,#N/A N/A
SPX Index,WLTW UW,WLTW,#N/A N/A
SPX Index,WM UN,WM,#N/A N/A
SPX Index,WMB UN,WMB,#N/A N/A
SPX Index,WMT UN,WMT,#N/A N/A
SPX Index,WRK UN,WRK,#N/A N/A
SPX Index,WU UN,WU,#N/A N/A
SPX Index,WY UN,WY,#N/A N/A
SPX Index,WYNN UW,WYNN,#N/A N/A
SPX Index,XEC UN,XEC,#N/A N/A
SPX Index,XEL UW,XEL,#N/A N/A
SPX Index,XLNX UW,XLNX,#N/A N/A
SPX Index,XOM UN,XOM,#N/A N/A
SPX Index,XRAY UW,XRAY,#N/A N/A
SPX Index,XRX UN,XRX,#N/A N/A
SPX Index,XYL UN,XYL,#N/A N/A
SPX Index,YUM UN,YUM,#N/A N/A
SPX Index,ZBH UN,ZBH,#N/A N/A
SPX Index,ZION UW,ZION,#N/A N/A
SPX Index,ZTS UN,ZTS,#N/A N/A
NDX Index,AAPL UW,AAPL,12.394323
NDX Index,AMZN UW,AMZN,11.200186
NDX Index,MSFT UW,MSFT,10.008172
NDX Index,GOOG UW,GOOG,4.768226
NDX Index,FB UW,FB,4.645059
NDX Index,GOOGL UW,GOOGL,4.116989
NDX Index,CSCO UW,CSCO,2.592849
NDX Index,INTC UW,INTC,2.41332
NDX Index,NFLX UW,NFLX,1.891195
NDX Index,NVDA UW,NVDA,1.854647
NDX Index,CMCSA UW,CMCSA,1.837124
NDX Index,PEP UW,PEP,1.791691
NDX Index,AMGN UW,AMGN,1.542414
NDX Index,ADBE UW,ADBE,1.507691
NDX Index,AVGO UW,AVGO,1.213635
NDX Index,QCOM UW,QCOM,1.201796
NDX Index,PYPL UW,PYPL,1.201625
NDX Index,TXN UW,TXN,1.189896
NDX Index,COST UW,COST,1.170639
NDX Index,GILD UW,GILD,1.132481
NDX Index,BKNG UW,BKNG,1.066485
NDX Index,SBUX UW,SBUX,0.882466
NDX Index,CHTR UW,CHTR,0.859818
NDX Index,WBA UW,WBA,0.83561
NDX Index,BIIB UW,BIIB,0.817165
NDX Index,KHC UW,KHC,0.765538
NDX Index,ADP UW,ADP,0.749175
NDX Index,ISRG UW,ISRG,0.739226
NDX Index,BIDU UW,BIDU,0.73809
NDX Index,CSX UW,CSX,0.727036
NDX Index,ATVI UW,ATVI,0.720745
NDX Index,MDLZ UW,MDLZ,0.720562
NDX Index,CELG UW,CELG,0.716117
NDX Index,TMUS UW,TMUS,0.68128
NDX Index,INTU UW,INTU,0.657505
NDX Index,ILMN UW,ILMN,0.615398
NDX Index,ESRX UW,ESRX,0.608084
NDX Index,TSLA UW,TSLA,0.598455
NDX Index,MU UW,MU,0.59525
NDX Index,VRTX UW,VRTX,0.553156
NDX Index,FOXA UW,FOXA,0.551193
NDX Index,MAR UW,MAR,0.528119
NDX Index,CTSH UW,CTSH,0.508083
NDX Index,REGN UW,REGN,0.491611
NDX Index,AMAT UW,AMAT,0.430042
NDX Index,ROST UW,ROST,0.427225
NDX Index,EA UW,EA,0.415115
NDX Index,FOX UW,FOX,0.41438
NDX Index,ADI UW,ADI,0.390832
NDX Index,ADSK UW,ADSK,0.389049
NDX Index,FISV UW,FISV,0.377071
NDX Index,EBAY UW,EBAY,0.376357
NDX Index,MNST UW,MNST,0.367591
NDX Index,ALGN UW,ALGN,0.357315
NDX Index,ALXN UW,ALXN,0.351524
NDX Index,SIRI UW,SIRI,0.325624
NDX Index,ORLY UW,ORLY,0.317894
NDX Index,PAYX UW,PAYX,0.300803
NDX Index,PCAR UW,PCAR,0.276162
NDX Index,LRCX UW,LRCX,0.270667
NDX Index,JD UW,JD,0.267655
NDX Index,IDXX UW,IDXX,0.245646
NDX Index,WDAY UW,WDAY,0.243116
NDX Index,CERN UW,CERN,0.240991
NDX Index,CTAS UW,CTAS,0.239558
NDX Index,XLNX UW,XLNX,0.230524
NDX Index,VRSK UW,VRSK,0.226976
NDX Index,DLTR UW,DLTR,0.222745
NDX Index,MYL UW,MYL,0.218024
NDX Index,AAL UW,AAL,0.218013
NDX Index,MCHP UW,MCHP,0.211238
NDX Index,CHKP UW,CHKP,0.210476
NDX Index,CA UW,CA,0.209941
NDX Index,EXPE UW,EXPE,0.204991
NDX Index,CTRP UW,CTRP,0.202608
NDX Index,BMRN UW,BMRN,0.198476
NDX Index,NTES UW,NTES,0.196407
NDX Index,WDC UW,WDC,0.193705
NDX Index,ULTA UW,ULTA,0.190424
NDX Index,FAST UW,FAST,0.190087
NDX Index,SWKS UW,SWKS,0.183636
NDX Index,KLAC UW,KLAC,0.179724
NDX Index,MXIM UW,MXIM,0.178717
NDX Index,LBTYK UW,LBTYK,0.178231
NDX Index,TTWO UW,TTWO,0.177987
NDX Index,CTXS UW,CTXS,0.171607
NDX Index,MELI UW,MELI,0.171309
NDX Index,INCY UW,INCY,0.167423
NDX Index,SNPS UW,SNPS,0.167216
NDX Index,WYNN UW,WYNN,0.159805
NDX Index,ASML UW,ASML,0.15591
NDX Index,HAS UW,HAS,0.153467
NDX Index,STX UW,STX,0.152568
NDX Index,SYMC UW,SYMC,0.15074
NDX Index,HSIC UW,HSIC,0.148831
NDX Index,JBHT UW,JBHT,0.14775
NDX Index,CDNS UW,CDNS,0.14521
NDX Index,SHPG UW,SHPG,0.140108
NDX Index,HOLX UW,HOLX,0.1265
NDX Index,VOD UW,VOD,0.120534
NDX Index,QRTEA UW,QRTEA,0.108615
NDX Index,XRAY UW,XRAY,0.096258
NDX Index,LBTYA UW,LBTYA,0.068481
DJI Index,AAPL UW,AAPL,5.768866
DJI Index,AXP UN,AXP,2.765824
DJI Index,BA UN,BA,9.421755
DJI Index,CAT UN,CAT,3.910109
DJI Index,CSCO UW,CSCO,1.239428
DJI Index,CVX UN,CVX,3.140756
DJI Index,DIS UN,DIS,2.975858
DJI Index,DWDP UN,DWDP,1.675395
DJI Index,GS UN,GS,5.840416
DJI Index,HD UN,HD,5.304433
DJI Index,IBM UN,IBM,3.885233
DJI Index,INTC UW,INTC,1.176597
DJI Index,JNJ UN,JNJ,3.544666
DJI Index,JPM UN,JPM,2.936877
DJI Index,KO UN,KO,1.179931
DJI Index,MCD UN,MCD,4.270679
DJI Index,MMM UN,MMM,5.388293
DJI Index,MRK UN,MRK,1.813622
DJI Index,MSFT UW,MSFT,2.934056
DJI Index,NKE UN,NKE,2.168037
DJI Index,PFE UN,PFE,1.12582
DJI Index,PG UN,PG,2.124953
DJI Index,TRV UN,TRV,3.311296
DJI Index,UNH UN,UNH,6.786976
DJI Index,UTX UN,UTX,3.582108
DJI Index,V UN,V,3.847278
DJI Index,VZ UN,VZ,1.374321
DJI Index,WBA UW,WBA,1.892865
